,caption,image_path,label
457,Image of President Barack Obama and his family serving meals to homeless U.S. military veterans during an event at St. Luke's Methodist Church in Washington D.C. on 25 November 2015.,images/false_169.jpg,out-of-context
458,"A photograph of a scarecrow that lookss like a human corpse, a Halloween prop that appeared in May 2012 on the website The House of Marrow.",images/true_170.jpg,true
459,A photograph shows a scarecrow made from a human corpse in the early 2000s.,images/true_170.jpg,miscaptioned
460,"A photograph of a scarecrow that lookss like a human corpse, a Halloween prop that appeared in May 2012 on the website The House of Marrow.",images/false_170.jpg,out-of-context
461,A photograph of Muhammad Ali standing near piles of cash was taken for the cover of Sports Illustrated in February 1964.,images/true_171.jpg,true
462,A photograph of Muhammad Ali standing near piles of cash from all of his winnings in a bank vault with in 1964.,images/true_171.jpg,miscaptioned
463,A photograph shows an artist's conceptual rendering of a 'solar panda farm.,images/true_172.jpg,true
464,A photograph shows a panda-shaped solar farm in China.,images/true_172.jpg,miscaptioned
465,A photograph shows an artist's conceptual rendering of a 'solar panda farm.,images/false_172.jpg,out-of-context
466,A photograph shows plaster cast of a victim in Pompeii during the volcanic eruption in 79 A.D.,images/true_173.jpg,true
467,A photograph shows the remains of a man who died while masturbating in Pompeii during the volcanic eruption in 79 A.D.,images/true_173.jpg,miscaptioned
468,"A photograph shows three women posing to illustrate the use of a three-person cangue, a public humiliation device. Photographer William Saunders took the picture sometime between 1870 and 1880 in Shanghai.",images/true_174.jpg,true
469,A photograph shows three women being punished after they were found guilty of witchcraft in China in 1922.,images/true_174.jpg,miscaptioned
470,"A photograph shows three women posing to illustrate the use of a three-person cangue, a public humiliation device. Photographer William Saunders took the picture sometime between 1870 and 1880 in Shanghai.",images/false_174.jpg,out-of-context
471,A still frame taken from the 2012 film Kingdom of Ants movie shows a boy after he was shot in the heart.,images/true_175.jpg,true
472,A photograph shows a Palestinian boy after he was shot in the heart by an Israeli soldier during the First Intifada.,images/true_175.jpg,miscaptioned
473,A still frame taken from the 2012 film Kingdom of Ants movie shows a boy after he was shot in the heart.,images/false_175.jpg,out-of-context
474,Photograph depicts a sign at a single Wegmans store informing customers purchasing pork or alcohol to choose another lane in 2012 to accommodate Muslim employees.,images/true_176.jpg,true
475,Photograph depicts a sign at Target informing customers purchasing pork or alcohol to choose another lane to accommodate Muslim employees.,images/true_176.jpg,miscaptioned
476,Photograph depicts a sign at a single Wegmans store informing customers purchasing pork or alcohol to choose another lane in 2012 to accommodate Muslim employees.,images/false_176.jpg,out-of-context
477,Image shows German special forces wearing chainmail protective gear while heading into a situation that involves someone armed with a sharp stabbing or cutting weapon.,images/true_177.jpg,true
478,Image shows german police officers that started wearing chainmail in 2016 due to an increase in refugee stabbing attacks.,images/true_177.jpg,miscaptioned
479,Image shows German special forces wearing chainmail protective gear while heading into a situation that involves someone armed with a sharp stabbing or cutting weapon.,images/false_177.jpg,out-of-context
480,"A photograph shows a group of sheep squeezing through a gate, because there is a fence hemming them in.",images/true_178.jpg,true
481,"A photograph shows a group of sheep squeezing through a gate, despite no fence hemming them in.",images/true_178.jpg,miscaptioned
482,"Photograph depicts a veteran being upset that he was behind the column of other veterans and could not catch up with them at a Victory Parade on May 9, 2007 in Russia.",images/true_179.jpg,true
483,Photograph depicts last surviving veteran of a WWII battle group marching alone and crying in a Memorial Day parade.,images/true_179.jpg,miscaptioned
484,"Photograph depicts a veteran being upset that he was behind the column of other veterans and could not catch up with them at a Victory Parade on May 9, 2007 in Russia.",images/false_179.jpg,out-of-context
485,"A photograph shows Senator John McCain posing with members of the Free Syrian Army (FSA) in May 2013,",images/true_180.jpg,true
486,A photograph shows Senator John McCain posing with ISIS leader Abu Bakr al-Baghdadi.,images/true_180.jpg,miscaptioned
487,"A photograph shows Senator John McCain posing with members of the Free Syrian Army (FSA) in May 2013,",images/false_180.jpg,out-of-context
488,A photograph shows Michelle Obama hugging a graduate from the NY City College Class of 2016 in June 2016.,images/true_181.jpg,true
489,A photograph shows one of Michelle Obama's daughters wearing a graduation cap decorated in a quote from Prophet Muhammad.,images/true_181.jpg,miscaptioned
490,A photograph shows Michelle Obama hugging a graduate from the NY City College Class of 2016 in June 2016.,images/false_181.jpg,out-of-context
491,An image of actress Samara Weaving covered in fake blood for the television program Ash vs. Evil Dead.,images/true_182.jpg,true
492,An image depicts a young female Donald Trump supporter covered in blood following an altercation at a California political rally in San Jose in June 2016.,images/true_182.jpg,miscaptioned
493,"An image of an actress pelted with eggs from La Rosa de Guadalupe, a Mexican drama series.",images/true_183.jpg,true
494,An image of female Donald Trump supporter who had been pelted with eggs during the protests in San Jose in June 2016.,images/true_183.jpg,miscaptioned
495,"An image of an actress pelted with eggs from La Rosa de Guadalupe, a Mexican drama series.",images/false_183.jpg,out-of-context
496,A photograph shows a little girl lying in the chalk outline of a woman taken by Iranian photographer Bahareh Bisheh in 2012.,images/true_184.jpg,true
497,A photograph shows an Iraqi orphan lying in the chalk outline of her absent mother.,images/true_184.jpg,miscaptioned
498,A photograph shows a little girl lying in the chalk outline of a woman taken by Iranian photographer Bahareh Bisheh in 2012.,images/false_184.jpg,out-of-context
499,Image shows a massive crowd at the Worker's Day event rally in Havana in May 2016.,images/true_185.jpg,true
500,Image shows a massive Bernie Sanders rally in California in May 2016.,images/true_185.jpg,miscaptioned
501,Image shows a massive crowd at the Worker's Day event rally in Havana in May 2016.,images/false_185.jpg,out-of-context
502,A still from the 1988 Holocaust-themed miniseries War and Remembrance depicts a Jewish mother hugging her toddler daughter before both were shot to death by Nazis.,images/true_186.jpg,true
503,A photograph depicts a Jewish mother hugging her toddler daughter before both were shot to death by Nazis [colorized].,images/true_186.jpg,miscaptioned
504,A still from the 1988 Holocaust-themed miniseries War and Remembrance depicts a Jewish mother hugging her toddler daughter before both were shot to death by Nazis.,images/false_186.jpg,out-of-context
505,Α photograph shows a mass spay and neuter event at the University of Florida in August 2011 by students and veterinarians. They spayed or neutered nearly 700 cats in preparation for an adoption event,images/true_187.jpg,true
506,A photograph shows MAC Cosmetics testing its products on a group of cats.,images/true_187.jpg,miscaptioned
507,Α photograph shows a mass spay and neuter event at the University of Florida in August 2011 by students and veterinarians. They spayed or neutered nearly 700 cats in preparation for an adoption event,images/false_187.jpg,out-of-context
508,A photographs uses forced perspective in order to make it seem as if the JetBlue plane were covered in snow.,images/true_188.jpg,true
509,A photograph shows a JetBlue airliner buried in snow in January 2016.,images/true_188.jpg,miscaptioned
510,A photographs uses forced perspective in order to make it seem as if the JetBlue plane were covered in snow.,images/false_188.jpg,out-of-context
511,A photograph shows a group of nuns holding guns from the Sisters of Divine Providence in 1957.,images/true_189.jpg,true
512,A photograph shows a group of nuns holding guns from the Vatican Women's Rifle Team.,images/true_189.jpg,miscaptioned
513,A photograph shows a group of nuns holding guns from the Sisters of Divine Providence in 1957.,images/false_189.jpg,out-of-context
514,"A photograph shows an ice sculpture of a frozen spider web created in 2011 by a Kenyan sculptor, Michael Kaloki.",images/true_190.jpg,true
515,A photograph shows a frozen spider web.,images/true_190.jpg,miscaptioned
516,"A photograph shows an ice sculpture of a frozen spider web created in 2011 by a Kenyan sculptor, Michael Kaloki.",images/false_190.jpg,out-of-context
517,A photograph shows a baseball stadium in Japan repurposed as an outdoor display area for model homes.,images/true_191.jpg,true
518,A photograph shows a baseball stadium in Japan repurposed as a residential neighborhood.,images/true_191.jpg,miscaptioned
519,A photograph shows a baseball stadium in Japan repurposed as an outdoor display area for model homes.,images/false_191.jpg,out-of-context
520,A photograph depicts a Six Flags Over Georgia theme park submerged in Atlanta floods on 23 September 2009.,images/true_192.jpg,true
521,A photograph depicts a Six Flags roller coaster under floodwaters in St. Louis in May 2017.,images/true_192.jpg,miscaptioned
522,A photograph depicts a Six Flags Over Georgia theme park submerged in Atlanta floods on 23 September 2009.,images/false_192.jpg,out-of-context
523,A photograph shows a wolf pack travel single-file through the deep snow to save energy.,images/true_193.jpg,true
524,A photograph shows a wolf pack being led by the oldest and weakest members.,images/true_193.jpg,miscaptioned
525,A photograph shoes hundreds of Arab Americans in metro Detroit taking a stand against ISIS and terrorism.,images/true_194.jpg,true
526,"A photograph depicts a pro-ISIS rally held in Dearborn, Michigan, in December 2015.",images/true_194.jpg,miscaptioned
527,A photograph shoes hundreds of Arab Americans in metro Detroit taking a stand against ISIS and terrorism.,images/false_194.jpg,out-of-context
528,A photograph shows Red Cross nurses arriving on the French Riviera area of southern France on 15 January 1945.,images/true_195.jpg,true
529,"A photograph shows Red Cross nurses arriving on the beaches of Normandy on D-Day, the invasion of Nazi-occupied France by the Allies in June 1944.",images/true_195.jpg,miscaptioned
530,A photograph shows Red Cross nurses arriving on the French Riviera area of southern France on 15 January 1945.,images/false_195.jpg,out-of-context
531,"A photograph depicts Earnie Polk, a fisherman - who has garnered a reputation for landing big sharks from the shore - cought a 12 foot tiger shark in February 2015 in Navarre Beach, Florida.",images/true_196.jpg,true
532,"A photograph documents the capture of a rare freshwater Marquette shark off the coast of Muskegon, Michigan.",images/true_196.jpg,miscaptioned
533,"A photograph depicts Earnie Polk, a fisherman - who has garnered a reputation for landing big sharks from the shore - cought a 12 foot tiger shark in February 2015 in Navarre Beach, Florida.",images/false_196.jpg,out-of-context
534,A photograph shows debris resulting from a magnitude 9.0 earthquake - and resulting tsunami - that struck northern Japan in 2011.,images/true_197.jpg,true
535,A photograph shows the Great Pacific Garbage Patch that covers over 8% of the Pacific Ocean.,images/true_197.jpg,miscaptioned
536,A photograph shows debris resulting from a magnitude 9.0 earthquake - and resulting tsunami - that struck northern Japan in 2011.,images/false_197.jpg,out-of-context
537,"A photograph depicts an art installation - entitled 'The Four Seasons of Vivaldi' - created along the road between Haut-bois and Faulx in Namur, Belgium, in 2001 by French conceptual artist Patrick Demazeau where trees have grown through the chairs.",images/true_198.jpg,true
538,A photograph depicts chairs left in a Polish forest after a 1939 wedding was canceled due to the start of World War II.,images/true_198.jpg,miscaptioned
539,"A photograph depicts an art installation - entitled 'The Four Seasons of Vivaldi' - created along the road between Haut-bois and Faulx in Namur, Belgium, in 2001 by French conceptual artist Patrick Demazeau where trees have grown through the chairs.",images/false_198.jpg,out-of-context
540,A photograph shows a group of Brazilian women who gathered together for a calendar photo shoot in order to raise money for amputees who cannot afford prosthetic limbs.,images/true_199.jpg,true
541,A photograph shows a group of female veterans who had all lost one or both legs to combat wounds.,images/true_199.jpg,miscaptioned
542,A photograph shows a group of Brazilian women who gathered together for a calendar photo shoot in order to raise money for amputees who cannot afford prosthetic limbs.,images/false_199.jpg,out-of-context
543,"A photograph shows 2012 sculpture titled Ressort (the French word for 'spring') by the Chinese–French artist Huang Yong Ping, as displayed at Queensland Art Gallery in Brisbane, Australia.",images/true_200.jpg,true
544,A photograph shows the skeleton of a monster snake known as a Titanoboa.,images/true_200.jpg,miscaptioned
545,"A photograph shows 2012 sculpture titled Ressort (the French word for 'spring') by the Chinese–French artist Huang Yong Ping, as displayed at Queensland Art Gallery in Brisbane, Australia.",images/false_200.jpg,out-of-context
546,"Image shows women eating fruit pie at a pie eating contest at Tidal Basin and was taken in Washington, D.C., on 13 July 1921.",images/true_201.jpg,true
547,Image of early suffragettes wearing bathing suits and eating pizza in large groups to annoy men in 1921.,images/true_201.jpg,miscaptioned
548,"Image shows women eating fruit pie at a pie eating contest at Tidal Basin and was taken in Washington, D.C., on 13 July 1921.",images/false_201.jpg,out-of-context
549,"A photograph shows thousands of rubber ducks in an annual rubber duck race held in Louisville, Kentucky",images/true_202.jpg,true
550,"A photograph shows the 'Friendly Floatees', thousands of rubber ducks fell off a cargo ship into the Pacific Ocean in 1992 and have been washing up on shores internationally ever since.",images/true_202.jpg,miscaptioned
551,"A photograph shows thousands of rubber ducks in an annual rubber duck race held in Louisville, Kentucky",images/false_202.jpg,out-of-context
552,"A photograph of a blind girl was taken by Scandinavian photographer Christer Strömholm in Hiroshima, Japan in 1961 and 1963.",images/true_203.jpg,true
553,A photograph shows the face of a girl from Hiroshima who was blinded by an atomic bomb.,images/true_203.jpg,miscaptioned
554,A photograph shows a rabbit with a case of ear mites (Psoroptes cuniculi) by a Florida veterinarian's clinic .,images/true_204.jpg,true
555,A photograph depicts a rabbit subjected to animal testing at the L'Oreal cosmetic company's labs in 2013.,images/true_204.jpg,miscaptioned
556,A photograph shows a rabbit with a case of ear mites (Psoroptes cuniculi) by a Florida veterinarian's clinic .,images/false_204.jpg,out-of-context
557,"Image shows Joseph F. Smith, the 6th President of the Church of Jesus Christ of Latter-Day Saints, posing with his multiple wives and children in 1904.",images/true_205.jpg,true
558,"Image shows Vassilyev - a peasant from Shuya (near Moscow), Russia - who gave birth to a total of 69 children, comprising 16 pairs of twins, seven sets of triplets, and four sets of quadruplets.",images/true_205.jpg,miscaptioned
559,"Image shows Joseph F. Smith, the 6th President of the Church of Jesus Christ of Latter-Day Saints, posing with his multiple wives and children in 1904.",images/false_205.jpg,out-of-context
560,A photograph shows a white man posing with the body of a small black child. The image surfaced in 2007 and police determined the man in the photo had paid to pose with the child.,images/true_206.jpg,true
561,A photograph shows a white businessman posing with the body of a small black child he hunted for sport in Africa in 2014.,images/true_206.jpg,miscaptioned
562,A photograph shows a white man posing with the body of a small black child. The image surfaced in 2007 and police determined the man in the photo had paid to pose with the child.,images/false_206.jpg,out-of-context
563,Photograph shows President Obama and First Lady Michelle Obama an NCAA basketball game at the beginning of the flag raising ceremony.,images/true_207.jpg,true
564,Photograph shows First Lady Michelle Obama not saluting the flag during a 2011 Veterans Day ceremony.,images/true_207.jpg,miscaptioned
565,Photograph shows President Obama and First Lady Michelle Obama an NCAA basketball game at the beginning of the flag raising ceremony.,images/false_207.jpg,out-of-context
566,A photograph of a hand-painted resin doll crafted by artist Donna Lee and sold through the One Tiny Life organization for the stated purpose of 'using them in schools and pregnancy centers to educate prospective mothers'.,images/true_208.jpg,true
567,A photograph shows a 12-week gestational fetus resting in the palm of an adult's hand.,images/true_208.jpg,miscaptioned
568,A photograph of a hand-painted resin doll crafted by artist Donna Lee and sold through the One Tiny Life organization for the stated purpose of 'using them in schools and pregnancy centers to educate prospective mothers'.,images/false_208.jpg,out-of-context
569,"A photograph shows the chief of Brazil's Kayapó tribe weeping after reuniting with a family member, a common practice among the Kayapó.",images/true_209.jpg,true
570,A photograph shows the chief of Brazil's Kayapó tribe weeping over the approval of a hydroelectric dam project that would destroy tribal forest areas.,images/true_209.jpg,miscaptioned
571,"A photograph shows the chief of Brazil's Kayapó tribe weeping after reuniting with a family member, a common practice among the Kayapó.",images/false_209.jpg,out-of-context
572,Photographs of fan who ran into Tom Hanks at a restaurant and deliberately pretended to be drunk while posing for some amusing snapshots.,images/true_210.jpg,true
573,"Photographs show actor Tom Hanks posing with a drunk, passed-out customer in a diner.",images/true_210.jpg,miscaptioned
574,Photographs of fan who ran into Tom Hanks at a restaurant and deliberately pretended to be drunk while posing for some amusing snapshots.,images/false_210.jpg,out-of-context
575,A photograph shows a satellite image of Hurricane Floyd from September 1999.,images/true_211.jpg,true
576,A photograph shows a satellite image of Hurricane Katrina in August 2005.,images/true_211.jpg,miscaptioned
577,A photograph shows a satellite image of Hurricane Floyd from September 1999.,images/false_211.jpg,out-of-context
578,"A photograph captures the posture of desplante (defiance), in which the torero indicates his total domination of the bull by taking up what appears to be a dangerous position in front of the animal's horns.",images/true_212.jpg,true
579,A photograph captures the exact moment torero Álvaro Múnera became an opponent of bullfighting.,images/true_212.jpg,miscaptioned
580,Photographs show a cache of weapons seized by the Mexican army in May 2010 during a raid on a makeshift camp used by a drug-smuggling crime ring in Higueras.,images/true_213.jpg,true
581,Photographs show a cache of weapons confiscated by the U.S. Border Patrol from a site near the Arizona border.,images/true_213.jpg,miscaptioned
582,Photographs show a cache of weapons seized by the Mexican army in May 2010 during a raid on a makeshift camp used by a drug-smuggling crime ring in Higueras.,images/false_213.jpg,out-of-context
583,"A photograph shows Wendy, a bully whippet that lives in Victoria, British Columbia, that weighs twice as much as a standard whippet due having two mutated copies of the gene.",images/true_214.jpg,true
584,"A photograph shows B'liv, the strongest dog in the world, who works in the Russian army special forces.",images/true_214.jpg,miscaptioned
585,"A photograph shows Wendy, a bully whippet that lives in Victoria, British Columbia, that weighs twice as much as a standard whippet due having two mutated copies of the gene.",images/false_214.jpg,out-of-context
586,"A photograph shows a 5 months pregnant woman waiting to welcome home a military husband on August 18, 2009.",images/true_215.jpg,true
587,A photograph shows a 5 months pregnant woman waiting to welcome home a military husband who couldn't have fathered the child she's carrying after being in Iraq for 12 months.,images/true_215.jpg,miscaptioned
588,"A photograph shows a 5 months pregnant woman waiting to welcome home a military husband on August 18, 2009.",images/false_215.jpg,out-of-context
589,A picture of a humorous Christmas display of a doll staged to look as if the homeowner was trapped by a fallen ladder while installing Christmas decorations.,images/true_216.jpg,true
590,A photograph shows a holiday display depicting a homeowner trapped by a fallen ladder while installing Christmas decorations.,images/true_216.jpg,miscaptioned
591,A picture of a humorous Christmas display of a doll staged to look as if the homeowner was trapped by a fallen ladder while installing Christmas decorations.,images/false_216.jpg,out-of-context
592,A picture snapped just as President Obama took the stage in the Memorial Amphitheater during the playing of 'Hail to the Chief' in May 2009 at Arlington National Cemetery's Memorial Amphitheater.,images/true_217.jpg,true
593,Photograph shows President Obama not saluting the flag during the playing of the national anthem at a 2009 Veterans Day ceremony.,images/true_217.jpg,miscaptioned
594,A picture snapped just as President Obama took the stage in the Memorial Amphitheater during the playing of 'Hail to the Chief' in May 2009 at Arlington National Cemetery's Memorial Amphitheater.,images/false_217.jpg,out-of-context
595,"Image documents pre-pubescent girls, relatives of the brides and grooms, accompaning the groom during a mass wedding in the Gaza Strip in July 2009.",images/true_218.jpg,true
596,Image documents a mass wedding of adult men and pre-pubescent girls organized by Hamas in the Gaza Strip.,images/true_218.jpg,miscaptioned
597,Photograph shows the Cathedral of Salamanca that was restored in 1992 where one of the artisans 'signed' his work with a contemporary symbol representative of the 20th century: an astronaut.,images/true_219.jpg,true
598,Photograph shows the figure of an astronaut carved into the wall of a 12th century Spanish cathedral.,images/true_219.jpg,miscaptioned
599,Photograph shows the Cathedral of Salamanca that was restored in 1992 where one of the artisans 'signed' his work with a contemporary symbol representative of the 20th century: an astronaut.,images/false_219.jpg,out-of-context
600,"Photograph shows a gas pipeline rupture and explosion caused by a corrosion that had not been detected during the gas company's periodic safety inspections, on September 2008 near Appomattox, Virginia.",images/true_220.jpg,true
601,Photograph shows a gas pipeline rupture and explosion caused by a neglectful backhoe operator in January 2009.,images/true_220.jpg,miscaptioned
602,"Photograph shows a gas pipeline rupture and explosion caused by a corrosion that had not been detected during the gas company's periodic safety inspections, on September 2008 near Appomattox, Virginia.",images/false_220.jpg,out-of-context
603,"Photograph shows iceberg with multi-colored stripes taken by a Norwegian sailor named Oyvind Tangen while he was aboard a research ship about 1,700 miles south of Cape Town, South Africa.",images/true_221.jpg,true
604,Photograph shows iceberg with multi-colored striping taken in Lake Michigan.,images/true_221.jpg,miscaptioned
605,"Photograph shows iceberg with multi-colored stripes taken by a Norwegian sailor named Oyvind Tangen while he was aboard a research ship about 1,700 miles south of Cape Town, South Africa.",images/false_221.jpg,out-of-context
606,Photograph taken at the Antarctic base of Dumont D'Urville in 2002 show ice formed over time from ice that has been compacted and uplifted by glaciation.,images/true_222.jpg,true
607,Photograph shows ice formations in Lake Huron created by waves of water freezing in midair.,images/true_222.jpg,miscaptioned
608,Photograph taken at the Antarctic base of Dumont D'Urville in 2002 show ice formed over time from ice that has been compacted and uplifted by glaciation.,images/false_222.jpg,out-of-context
609,Picture shows engine fan blades that have suffered foreign object damage (FOD) such as encountering a bird strike or a hail storm. The tie-down straps secure the engine to a shipping stand as it is removed from the aircraft for inspection.,images/true_223.jpg,true
610,Picture shows a damaged jet engine of a Air China plane that was hastily repaired with seatbelts during a refueling stop.,images/true_223.jpg,miscaptioned
611,Picture shows engine fan blades that have suffered foreign object damage (FOD) such as encountering a bird strike or a hail storm. The tie-down straps secure the engine to a shipping stand as it is removed from the aircraft for inspection.,images/false_223.jpg,out-of-context
612,"Photograph shows the 20-story Car Towers at Volkswagen's Autostadt storage facility for newly-manufactured automobiles in Wolfsburg, Germany.",images/true_224.jpg,true
613,Photograph shows automobiles tightly packed in a compact German public parking garage.,images/true_224.jpg,miscaptioned
614,"Photograph shows the 20-story Car Towers at Volkswagen's Autostadt storage facility for newly-manufactured automobiles in Wolfsburg, Germany.",images/false_224.jpg,out-of-context
615,"Photograph shows vehicles encrusted with ice from severe cold weather, near the Lake Léman in Geneva, Switzerland in January 2005.",images/true_225.jpg,true
616,Photograph shows vehicles encrusted with ice from severe cold weather in Chicago in January 2005.,images/true_225.jpg,miscaptioned
617,"Photograph shows vehicles encrusted with ice from severe cold weather, near the Lake Léman in Geneva, Switzerland in January 2005.",images/false_225.jpg,out-of-context
618,"Photograph shows Bill Gates, CEO of Microsoft, reclining on his desk after the release of Windows 1.0. 1985 Bellevue, Washington, USA.",images/true_226.jpg,true
619,Photograph shows Bill Gates posing for 'Teen Beat' magazine in 1983.,images/true_226.jpg,miscaptioned
620,"Photograph of Chinese performance artist Zhu Yu, who staged a conceptual shock piece called 'Eating People' at a Shanghai arts festival in 2000.",images/true_227.jpg,true
621,Photograph shows a man eating a dead baby served at a Taiwan restaurant.,images/true_227.jpg,miscaptioned
622,A cartoon showing a healthcare worker holding a hospital bed above water while themselves being submerged was produced in 2020 by an Iranian artist named Bozorgmehr Hossainpour.,images/true_228.jpg,true
623,A cartoon showing a healthcare worker holding a hospital bed above water while themselves being submerged was produced in 2022 by Banksy.,images/true_228.jpg,miscaptioned
624,An image of a customs agent discovering a shipment of beer cans disguised as Pepsi in Saudi Arabia in 2015.,images/false_229.jpg,out-of-context
625,"An image of an anti-government protest in Brazil on March 13, 2016.",images/true_230.jpg,true
626,"An image of an anti-government protest in Brazil on November 13, 2022.",images/true_230.jpg,miscaptioned
627,"An image of an anti-government protest in Brazil on March 13, 2016.",images/false_230.jpg,out-of-context
628,"A photo shows an incident in Bristol at UWE, during which protesters disrupted an event by UK Parliamentarian Jacob Rees-Mogg in 2018.",images/true_231.jpg,true
629,"A photo of UK Parliamentarian Jacob Rees-Mogg at the centre of a fight inside the House of Commons on October 19, 2022.",images/true_231.jpg,miscaptioned
630,"A photo shows an incident in Bristol at UWE, during which protesters disrupted an event by UK Parliamentarian Jacob Rees-Mogg in 2018.",images/false_231.jpg,out-of-context
631,"An image of a German Gepard tank firing at a mortar was captured in action in Bemowo Piskie Training Area, Poland on July 27, 2021",images/false_232.jpg,out-of-context
632,A photo depicting Zimbabwean President Emmerson Mnangagwa behind the wheel of a bus in April 2019.,images/true_233.jpg,true
633,"A photo depicting Zimbabwean President Emmerson Mnangagwa behind the wheel of a bus, driving African leaders to Queen Elizabeth II’s funeral in London on September 19, 2022.",images/true_233.jpg,miscaptioned
634,Image shows Duchess Meghan on Remembrance Sunday in 2019 wearing a similar black outfit to Princess Diana.,images/true_234.jpg,true
635,"Image shows Duchess Meghan dressed up like Princess Diana for Queen Elizabeth’s funeral on September 19, 2022.",images/true_234.jpg,miscaptioned
636,Image shows Duchess Meghan on Remembrance Sunday in 2019 wearing a similar black outfit to Princess Diana.,images/false_234.jpg,out-of-context
637,"Image shows students participating to the The Adrian Project, a simulation by the U.S. IRS that allows students to get a glimpse into the career of a special agent.",images/true_235.jpg,true
638,"Ιmage shows the recruiting and training of the newly hired 87,000 IRS agents.",images/true_235.jpg,miscaptioned
639,"Image shows students participating to the The Adrian Project, a simulation by the U.S. IRS that allows students to get a glimpse into the career of a special agent.",images/false_235.jpg,out-of-context
640,An aerial image showing hundreds of tractors and other vehicles blocking a road in the Netherlands during the Dutch farmer demonstrations in October 2019.,images/false_236.jpg,out-of-context
641,Image shows a democratic socialist tattoo on the arm of a reddit user in 2014.,images/true_237.jpg,true
642,Image shows a socialist tattoo on the arm of suspected perpetrator for the July 4 shooting in the Chicago suburb of Highland Park.,images/true_237.jpg,miscaptioned
643,Image shows a democratic socialist tattoo on the arm of a reddit user in 2014.,images/false_237.jpg,out-of-context
644,Image of a rally held by former U.S. president Donald Trump in November 2020.,images/true_238.jpg,true
645,Image of a rally held by former U.S. President Donald Trump in Wisconsin in August 2022.,images/true_238.jpg,miscaptioned
646,Image of a rally held by former U.S. president Donald Trump in November 2020.,images/false_238.jpg,out-of-context
647,"Image shows a damaged railway bridge collapsed into a body of water in June 2020 in Murmansk, Russia.",images/false_239.jpg,out-of-context
648,An image of a warehouse shows a stockpile of medical masks in Los Angeles in April 2020.,images/true_240.jpg,true
649,An image of a warehouse filled with cardboard boxes of baby formula during the shortage of baby formula in the United States in May 2022.,images/true_240.jpg,miscaptioned
650,"Photograph shows the sinking of the 'Kharg', Iran’s largest navy ship, after catching fire in the Gulf of Oman in June 2021.",images/true_241.jpg,true
651,"Photograph shows the sinking of 'Moskva', the flagship of the Russian Black Sea fleet during the Russia-Ukraine war in 2022.",images/true_241.jpg,miscaptioned
652,Photograph shows parked private jets was taken Las Vegas in 2015.,images/true_242.jpg,true
653,"Photograph shows parked private jets was taken during the World Economic Forum (WEF) at Davos, Switzerland in May 2022.",images/true_242.jpg,miscaptioned
654,An image of priests blessing a Russian army truck in May 2015.,images/true_243.jpg,true
655,An image of priests blessing a nuclear missile named 'Satan' amid the war in Ukraine in May 2022.,images/true_243.jpg,miscaptioned
656,"An image of a traffic jam on a Crimean bridge while people trying to move towards the Crimean peninsula on July 16, 2022.",images/true_244.jpg,true
657,"An image of a traffic jam on a Crimean bridge show people fleeing the Crimean peninsula in response to explosions at a Russian air base on August 9, 2022.",images/true_244.jpg,miscaptioned
658,"An image of a traffic jam on a Crimean bridge while people trying to move towards the Crimean peninsula on July 16, 2022.",images/false_244.jpg,out-of-context
659,"Image of mass gathering during a rally in support of Imran Khan in Lahore, Pakistan at a Tehreek-e-Insaf in April 2018.",images/true_245.jpg,true
660,"Image of mass gathering during a rally in support of Imran Khan in Lahore, Pakistan at a Tehreek-e-Insaf on April 21, 2022.",images/true_245.jpg,miscaptioned
661,"Image of mass gathering during a rally in support of Imran Khan in Lahore, Pakistan at a Tehreek-e-Insaf in April 2018.",images/false_245.jpg,out-of-context
662,"An image of a flooded car park, with cars submerged under water during floods in Lagos, Nigeria in July 2021.",images/true_246.jpg,true
663,"An image of a flooded car park, with cars submerged under water during floods in Lagos, Nigeria in July 2022.",images/true_246.jpg,miscaptioned
664,Photograph of truckers with Brazilian flags demonstrating in support of the Brazilian President Jair Bolsonaro's attacks on Brazil's Supreme Court and voting system in September 2021.,images/true_247.jpg,true
665,Photograph of truckers with Brazilian flags joining Canada's 2022 Freedom Convoy protesting COVID-19 vaccine mandates for truckers.,images/true_247.jpg,miscaptioned
666,Photograph of truckers with Brazilian flags demonstrating in support of the Brazilian President Jair Bolsonaro's attacks on Brazil's Supreme Court and voting system in September 2021.,images/false_247.jpg,out-of-context
667,"Photograph of a tractor with a metal armor shell covering the driver’s seat, taken in 2018.",images/true_248.jpg,true
668,Photograph of a tractor with a metal armor shell covering the driver’s seat taken during the July 2022 Dutch farmers protests against government plans for fertilizer and livestock.,images/true_248.jpg,miscaptioned
669,A digital artwork of a hurricane over Miami that was created by artist Brent Shavnore in 2019.,images/false_249.jpg,out-of-context
670,An image of Russian President Vladimir Putin wearing a tight suit jacket that crinkles in August 2017.,images/false_250.jpg,out-of-context
671,"An image of Supreme Court Justice Clarence Thomas with his wife, Ginni Thomas, holding a bottle of wine was captured in September 2018 after hiring Crystal Clanton to assist her media ventures.",images/true_251.jpg,true
672,"An image of Supreme Court Justice Clarence Thomas with his wife, Ginni Thomas, holding a bottle of wine was captured in May 2022 following the leak of a draft U.S. Supreme Court opinion striking down the landmark 1973 Roe v. Wade case that legalized abortion.",images/true_251.jpg,miscaptioned
